 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 231395 Varjota
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";686;656;1342
"De 5 a 9 anos";673;637;1310
"De 10 a 14 anos";690;653;1343
"De 15 a 19 anos";767;728;1495
"De 20 a 24 anos";848;808;1656
"De 25 a 29 anos";780;790;1570
"De 30 a 34 anos";680;710;1390
"De 35 a 39 anos";636;641;1277
"De 40 a 44 anos";605;557;1162
"De 45 a 49 anos";525;574;1099
"De 50 a 54 anos";487;523;1010
"De 55 a 59 anos";447;405;852
"De 60 a 64 anos";328;355;683
"De 65 a 69 anos";290;347;637
"De 70 a 74 anos";240;328;568
"De 75 a 79 anos";189;244;433
"De 80 anos ou mais";247;346;593
"Total";9118;9302;18420
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

