 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 352965 Mesópolis
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";91;75;166
"De 5 a 9 anos";81;86;167
"De 10 a 14 anos";76;83;159
"De 15 a 19 anos";88;94;182
"De 20 a 24 anos";94;71;165
"De 25 a 29 anos";67;80;147
"De 30 a 34 anos";75;72;147
"De 35 a 39 anos";76;73;149
"De 40 a 44 anos";68;63;131
"De 45 a 49 anos";59;47;106
"De 50 a 54 anos";47;53;100
"De 55 a 59 anos";45;42;87
"De 60 a 64 anos";41;38;79
"De 65 a 69 anos";31;30;61
"De 70 a 74 anos";33;24;57
"De 75 a 79 anos";20;16;36
"De 80 anos ou mais";13;9;22
"Total";1005;956;1961
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

