 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431500 Porto Lucena
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";91;89;180
"De 5 a 9 anos";110;104;214
"De 10 a 14 anos";156;125;281
"De 15 a 19 anos";146;158;304
"De 20 a 24 anos";156;162;318
"De 25 a 29 anos";124;122;246
"De 30 a 34 anos";137;121;258
"De 35 a 39 anos";146;142;288
"De 40 a 44 anos";175;171;346
"De 45 a 49 anos";242;206;448
"De 50 a 54 anos";244;228;472
"De 55 a 59 anos";207;201;408
"De 60 a 64 anos";211;214;425
"De 65 a 69 anos";177;172;349
"De 70 a 74 anos";122;136;258
"De 75 a 79 anos";79;90;169
"De 80 anos ou mais";71;114;185
"Total";2594;2555;5149
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

