 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 432345 Vila Nova do Sul
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";111;117;228
"De 5 a 9 anos";154;144;298
"De 10 a 14 anos";167;167;334
"De 15 a 19 anos";176;160;336
"De 20 a 24 anos";128;145;273
"De 25 a 29 anos";121;141;262
"De 30 a 34 anos";124;126;250
"De 35 a 39 anos";125;142;267
"De 40 a 44 anos";156;163;319
"De 45 a 49 anos";178;164;342
"De 50 a 54 anos";146;136;282
"De 55 a 59 anos";152;145;297
"De 60 a 64 anos";121;114;235
"De 65 a 69 anos";95;95;190
"De 70 a 74 anos";82;74;156
"De 75 a 79 anos";56;57;113
"De 80 anos ou mais";52;71;123
"Total";2144;2161;4305
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

