 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220192 Bonfim do Piauí
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";222;211;433
"De 5 a 9 anos";224;210;434
"De 10 a 14 anos";229;229;458
"De 15 a 19 anos";237;255;492
"De 20 a 24 anos";248;252;500
"De 25 a 29 anos";216;238;454
"De 30 a 34 anos";210;222;432
"De 35 a 39 anos";220;199;419
"De 40 a 44 anos";192;188;380
"De 45 a 49 anos";166;178;344
"De 50 a 54 anos";151;143;294
"De 55 a 59 anos";112;135;247
"De 60 a 64 anos";92;125;217
"De 65 a 69 anos";83;103;186
"De 70 a 74 anos";67;77;144
"De 75 a 79 anos";43;59;102
"De 80 anos ou mais";51;67;118
"Total";2763;2891;5654
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

