 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310310 Antônio Prado de Minas
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";33;31;64
"De 5 a 9 anos";38;33;71
"De 10 a 14 anos";50;49;99
"De 15 a 19 anos";70;40;110
"De 20 a 24 anos";49;66;115
"De 25 a 29 anos";56;50;106
"De 30 a 34 anos";58;46;104
"De 35 a 39 anos";52;51;103
"De 40 a 44 anos";54;55;109
"De 45 a 49 anos";68;58;126
"De 50 a 54 anos";79;65;144
"De 55 a 59 anos";51;52;103
"De 60 a 64 anos";55;47;102
"De 65 a 69 anos";42;40;82
"De 70 a 74 anos";40;31;71
"De 75 a 79 anos";22;36;58
"De 80 anos ou mais";39;37;76
"Total";856;787;1643
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

