 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 352000 Igaraçu do Tietê
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";966;920;1886
"De 5 a 9 anos";1002;981;1983
"De 10 a 14 anos";1026;967;1993
"De 15 a 19 anos";1106;1120;2226
"De 20 a 24 anos";1147;1127;2274
"De 25 a 29 anos";1022;1044;2066
"De 30 a 34 anos";969;981;1950
"De 35 a 39 anos";979;963;1942
"De 40 a 44 anos";931;886;1817
"De 45 a 49 anos";746;701;1447
"De 50 a 54 anos";543;530;1073
"De 55 a 59 anos";397;389;786
"De 60 a 64 anos";285;317;602
"De 65 a 69 anos";247;295;542
"De 70 a 74 anos";181;237;418
"De 75 a 79 anos";135;144;279
"De 80 anos ou mais";84;140;224
"Total";11766;11742;23508
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

