 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350490 Bananal
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";446;430;876
"De 5 a 9 anos";444;455;899
"De 10 a 14 anos";423;420;843
"De 15 a 19 anos";436;415;851
"De 20 a 24 anos";471;428;899
"De 25 a 29 anos";413;431;844
"De 30 a 34 anos";346;379;725
"De 35 a 39 anos";379;359;738
"De 40 a 44 anos";333;358;691
"De 45 a 49 anos";286;310;596
"De 50 a 54 anos";249;246;495
"De 55 a 59 anos";230;225;455
"De 60 a 64 anos";168;173;341
"De 65 a 69 anos";137;164;301
"De 70 a 74 anos";107;121;228
"De 75 a 79 anos";80;95;175
"De 80 anos ou mais";72;109;181
"Total";5020;5118;10138
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

