 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 317180 Virginópolis
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";426;407;833
"De 5 a 9 anos";532;526;1058
"De 10 a 14 anos";537;600;1137
"De 15 a 19 anos";564;542;1106
"De 20 a 24 anos";519;476;995
"De 25 a 29 anos";413;400;813
"De 30 a 34 anos";331;356;687
"De 35 a 39 anos";346;342;688
"De 40 a 44 anos";345;398;743
"De 45 a 49 anos";316;305;621
"De 50 a 54 anos";261;240;501
"De 55 a 59 anos";196;208;404
"De 60 a 64 anos";170;163;333
"De 65 a 69 anos";154;186;340
"De 70 a 74 anos";102;144;246
"De 75 a 79 anos";97;102;199
"De 80 anos ou mais";74;136;210
"Total";5383;5531;10914
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

