 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411920 Pinhalão
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";194;197;391
"De 5 a 9 anos";239;241;480
"De 10 a 14 anos";279;259;538
"De 15 a 19 anos";279;259;538
"De 20 a 24 anos";265;245;510
"De 25 a 29 anos";246;241;487
"De 30 a 34 anos";239;209;448
"De 35 a 39 anos";220;203;423
"De 40 a 44 anos";206;233;439
"De 45 a 49 anos";228;217;445
"De 50 a 54 anos";218;200;418
"De 55 a 59 anos";174;169;343
"De 60 a 64 anos";137;136;273
"De 65 a 69 anos";110;109;219
"De 70 a 74 anos";88;73;161
"De 75 a 79 anos";55;58;113
"De 80 anos ou mais";52;60;112
"Total";3229;3109;6338
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

