 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290870 Condeúba
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";765;738;1503
"De 5 a 9 anos";922;906;1828
"De 10 a 14 anos";870;820;1690
"De 15 a 19 anos";881;876;1757
"De 20 a 24 anos";909;891;1800
"De 25 a 29 anos";706;711;1417
"De 30 a 34 anos";546;567;1113
"De 35 a 39 anos";517;538;1055
"De 40 a 44 anos";523;529;1052
"De 45 a 49 anos";478;447;925
"De 50 a 54 anos";380;419;799
"De 55 a 59 anos";351;369;720
"De 60 a 64 anos";312;367;679
"De 65 a 69 anos";279;308;587
"De 70 a 74 anos";200;226;426
"De 75 a 79 anos";134;198;332
"De 80 anos ou mais";173;254;427
"Total";8946;9164;18110
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

