 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351360 Cunha
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";734;683;1417
"De 5 a 9 anos";958;900;1858
"De 10 a 14 anos";1055;1023;2078
"De 15 a 19 anos";1080;967;2047
"De 20 a 24 anos";888;861;1749
"De 25 a 29 anos";872;828;1700
"De 30 a 34 anos";810;830;1640
"De 35 a 39 anos";826;818;1644
"De 40 a 44 anos";854;807;1661
"De 45 a 49 anos";742;717;1459
"De 50 a 54 anos";605;644;1249
"De 55 a 59 anos";538;513;1051
"De 60 a 64 anos";489;451;940
"De 65 a 69 anos";402;376;778
"De 70 a 74 anos";307;251;558
"De 75 a 79 anos";195;159;354
"De 80 anos ou mais";171;167;338
"Total";11526;10995;22521
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

