 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 522200 Vianópolis
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";494;472;966
"De 5 a 9 anos";492;471;963
"De 10 a 14 anos";430;452;882
"De 15 a 19 anos";496;479;975
"De 20 a 24 anos";538;556;1094
"De 25 a 29 anos";563;569;1132
"De 30 a 34 anos";553;558;1111
"De 35 a 39 anos";544;553;1097
"De 40 a 44 anos";553;585;1138
"De 45 a 49 anos";502;513;1015
"De 50 a 54 anos";483;461;944
"De 55 a 59 anos";390;436;826
"De 60 a 64 anos";318;301;619
"De 65 a 69 anos";196;206;402
"De 70 a 74 anos";172;164;336
"De 75 a 79 anos";98;121;219
"De 80 anos ou mais";112;146;258
"Total";6934;7043;13977
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

