 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312150 Desterro do Melo
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";87;80;167
"De 5 a 9 anos";101;85;186
"De 10 a 14 anos";115;112;227
"De 15 a 19 anos";121;122;243
"De 20 a 24 anos";119;106;225
"De 25 a 29 anos";111;101;212
"De 30 a 34 anos";128;103;231
"De 35 a 39 anos";128;101;229
"De 40 a 44 anos";113;114;227
"De 45 a 49 anos";117;108;225
"De 50 a 54 anos";106;101;207
"De 55 a 59 anos";87;86;173
"De 60 a 64 anos";73;73;146
"De 65 a 69 anos";50;62;112
"De 70 a 74 anos";41;43;84
"De 75 a 79 anos";32;41;73
"De 80 anos ou mais";37;47;84
"Total";1566;1485;3051
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

