 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421260 Peritiba
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";60;57;117
"De 5 a 9 anos";68;63;131
"De 10 a 14 anos";62;58;120
"De 15 a 19 anos";45;54;99
"De 20 a 24 anos";56;71;127
"De 25 a 29 anos";101;84;185
"De 30 a 34 anos";96;93;189
"De 35 a 39 anos";91;73;164
"De 40 a 44 anos";85;71;156
"De 45 a 49 anos";76;89;165
"De 50 a 54 anos";119;121;240
"De 55 a 59 anos";137;117;254
"De 60 a 64 anos";127;107;234
"De 65 a 69 anos";91;90;181
"De 70 a 74 anos";76;69;145
"De 75 a 79 anos";42;56;98
"De 80 anos ou mais";53;102;155
"Total";1385;1375;2760
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

