 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 280470 Nossa Senhora de Lourdes
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";318;300;618
"De 5 a 9 anos";339;325;664
"De 10 a 14 anos";360;318;678
"De 15 a 19 anos";328;348;676
"De 20 a 24 anos";301;291;592
"De 25 a 29 anos";236;254;490
"De 30 a 34 anos";206;222;428
"De 35 a 39 anos";233;224;457
"De 40 a 44 anos";202;182;384
"De 45 a 49 anos";141;149;290
"De 50 a 54 anos";115;123;238
"De 55 a 59 anos";110;110;220
"De 60 a 64 anos";87;87;174
"De 65 a 69 anos";71;68;139
"De 70 a 74 anos";57;49;106
"De 75 a 79 anos";30;32;62
"De 80 anos ou mais";40;36;76
"Total";3174;3118;6292
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

