 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 500200 Batayporã
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";469;449;918
"De 5 a 9 anos";424;426;850
"De 10 a 14 anos";437;418;855
"De 15 a 19 anos";464;501;965
"De 20 a 24 anos";454;462;916
"De 25 a 29 anos";423;434;857
"De 30 a 34 anos";386;451;837
"De 35 a 39 anos";392;421;813
"De 40 a 44 anos";381;415;796
"De 45 a 49 anos";366;386;752
"De 50 a 54 anos";346;372;718
"De 55 a 59 anos";255;299;554
"De 60 a 64 anos";208;230;438
"De 65 a 69 anos";158;192;350
"De 70 a 74 anos";120;136;256
"De 75 a 79 anos";82;101;183
"De 80 anos ou mais";105;101;206
"Total";5470;5794;11264
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

