 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411430 Mandirituba
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1092;1043;2135
"De 5 a 9 anos";994;972;1966
"De 10 a 14 anos";976;963;1939
"De 15 a 19 anos";1133;1022;2155
"De 20 a 24 anos";1142;1064;2206
"De 25 a 29 anos";1023;996;2019
"De 30 a 34 anos";918;945;1863
"De 35 a 39 anos";881;930;1811
"De 40 a 44 anos";923;886;1809
"De 45 a 49 anos";920;900;1820
"De 50 a 54 anos";872;906;1778
"De 55 a 59 anos";783;688;1471
"De 60 a 64 anos";638;535;1173
"De 65 a 69 anos";442;410;852
"De 70 a 74 anos";306;294;600
"De 75 a 79 anos";208;192;400
"De 80 anos ou mais";201;213;414
"Total";13452;12959;26411
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

