 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270200 Coité do Nóia
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";760;678;1438
"De 5 a 9 anos";736;691;1427
"De 10 a 14 anos";719;678;1397
"De 15 a 19 anos";724;717;1441
"De 20 a 24 anos";586;587;1173
"De 25 a 29 anos";425;431;856
"De 30 a 34 anos";402;390;792
"De 35 a 39 anos";371;346;717
"De 40 a 44 anos";280;287;567
"De 45 a 49 anos";225;244;469
"De 50 a 54 anos";205;201;406
"De 55 a 59 anos";172;189;361
"De 60 a 64 anos";144;162;306
"De 65 a 69 anos";117;119;236
"De 70 a 74 anos";80;81;161
"De 75 a 79 anos";56;53;109
"De 80 anos ou mais";60;88;148
"Total";6062;5942;12004
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

