 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312780 Grão Mogol
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";608;579;1187
"De 5 a 9 anos";726;669;1395
"De 10 a 14 anos";864;803;1667
"De 15 a 19 anos";865;834;1699
"De 20 a 24 anos";793;723;1516
"De 25 a 29 anos";688;609;1297
"De 30 a 34 anos";594;536;1130
"De 35 a 39 anos";489;463;952
"De 40 a 44 anos";459;451;910
"De 45 a 49 anos";438;380;818
"De 50 a 54 anos";352;321;673
"De 55 a 59 anos";298;283;581
"De 60 a 64 anos";237;240;477
"De 65 a 69 anos";179;179;358
"De 70 a 74 anos";126;142;268
"De 75 a 79 anos";87;101;188
"De 80 anos ou mais";102;143;245
"Total";7905;7456;15361
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

