 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313410 Itueta
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";199;189;388
"De 5 a 9 anos";246;244;490
"De 10 a 14 anos";263;268;531
"De 15 a 19 anos";234;235;469
"De 20 a 24 anos";261;229;490
"De 25 a 29 anos";238;217;455
"De 30 a 34 anos";211;229;440
"De 35 a 39 anos";205;205;410
"De 40 a 44 anos";212;205;417
"De 45 a 49 anos";190;177;367
"De 50 a 54 anos";169;165;334
"De 55 a 59 anos";133;146;279
"De 60 a 64 anos";128;120;248
"De 65 a 69 anos";98;95;193
"De 70 a 74 anos";79;73;152
"De 75 a 79 anos";53;54;107
"De 80 anos ou mais";59;57;116
"Total";2978;2908;5886
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

