 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 311720 Conceição das Pedras
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";72;69;141
"De 5 a 9 anos";70;68;138
"De 10 a 14 anos";79;70;149
"De 15 a 19 anos";99;80;179
"De 20 a 24 anos";113;87;200
"De 25 a 29 anos";109;92;201
"De 30 a 34 anos";114;102;216
"De 35 a 39 anos";127;98;225
"De 40 a 44 anos";108;105;213
"De 45 a 49 anos";121;102;223
"De 50 a 54 anos";121;91;212
"De 55 a 59 anos";91;90;181
"De 60 a 64 anos";85;68;153
"De 65 a 69 anos";70;54;124
"De 70 a 74 anos";46;45;91
"De 75 a 79 anos";33;34;67
"De 80 anos ou mais";52;46;98
"Total";1510;1301;2811
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

