 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315560 Rio Pardo de Minas
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1152;1105;2257
"De 5 a 9 anos";1165;1142;2307
"De 10 a 14 anos";1477;1421;2898
"De 15 a 19 anos";1692;1534;3226
"De 20 a 24 anos";1493;1410;2903
"De 25 a 29 anos";1441;1285;2726
"De 30 a 34 anos";1284;1128;2412
"De 35 a 39 anos";1083;1032;2115
"De 40 a 44 anos";935;858;1793
"De 45 a 49 anos";872;821;1693
"De 50 a 54 anos";758;692;1450
"De 55 a 59 anos";600;589;1189
"De 60 a 64 anos";496;497;993
"De 65 a 69 anos";363;415;778
"De 70 a 74 anos";295;304;599
"De 75 a 79 anos";201;215;416
"De 80 anos ou mais";195;266;461
"Total";15502;14714;30216
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

