 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 120038 Plácido de Castro
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1135;1187;2322
"De 5 a 9 anos";1075;1057;2132
"De 10 a 14 anos";1011;947;1958
"De 15 a 19 anos";953;852;1805
"De 20 a 24 anos";779;667;1446
"De 25 a 29 anos";598;570;1168
"De 30 a 34 anos";528;492;1020
"De 35 a 39 anos";482;428;910
"De 40 a 44 anos";401;327;728
"De 45 a 49 anos";325;268;593
"De 50 a 54 anos";260;218;478
"De 55 a 59 anos";202;175;377
"De 60 a 64 anos";193;128;321
"De 65 a 69 anos";147;100;247
"De 70 a 74 anos";112;64;176
"De 75 a 79 anos";85;46;131
"De 80 anos ou mais";44;33;77
"Total";8330;7559;15889
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

