 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230835 Milhã
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";438;436;874
"De 5 a 9 anos";516;507;1023
"De 10 a 14 anos";613;545;1158
"De 15 a 19 anos";623;575;1198
"De 20 a 24 anos";560;547;1107
"De 25 a 29 anos";459;465;924
"De 30 a 34 anos";404;461;865
"De 35 a 39 anos";410;440;850
"De 40 a 44 anos";426;425;851
"De 45 a 49 anos";429;435;864
"De 50 a 54 anos";379;406;785
"De 55 a 59 anos";306;320;626
"De 60 a 64 anos";276;302;578
"De 65 a 69 anos";236;265;501
"De 70 a 74 anos";207;211;418
"De 75 a 79 anos";150;154;304
"De 80 anos ou mais";187;197;384
"Total";6619;6691;13310
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

