 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315760 Santa Fé de Minas
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";199;193;392
"De 5 a 9 anos";244;224;468
"De 10 a 14 anos";232;225;457
"De 15 a 19 anos";219;203;422
"De 20 a 24 anos";198;188;386
"De 25 a 29 anos";156;137;293
"De 30 a 34 anos";136;113;249
"De 35 a 39 anos";130;125;255
"De 40 a 44 anos";144;118;262
"De 45 a 49 anos";124;98;222
"De 50 a 54 anos";100;74;174
"De 55 a 59 anos";83;68;151
"De 60 a 64 anos";54;57;111
"De 65 a 69 anos";54;50;104
"De 70 a 74 anos";45;34;79
"De 75 a 79 anos";29;23;52
"De 80 anos ou mais";31;21;52
"Total";2178;1951;4129
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

