 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 500520 Ladário
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1140;1091;2231
"De 5 a 9 anos";1047;1034;2081
"De 10 a 14 anos";1019;962;1981
"De 15 a 19 anos";1094;1016;2110
"De 20 a 24 anos";1063;1103;2166
"De 25 a 29 anos";986;1016;2002
"De 30 a 34 anos";950;931;1881
"De 35 a 39 anos";808;833;1641
"De 40 a 44 anos";680;706;1386
"De 45 a 49 anos";603;643;1246
"De 50 a 54 anos";538;599;1137
"De 55 a 59 anos";480;505;985
"De 60 a 64 anos";336;358;694
"De 65 a 69 anos";234;271;505
"De 70 a 74 anos";159;205;364
"De 75 a 79 anos";108;141;249
"De 80 anos ou mais";140;169;309
"Total";11385;11583;22968
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

