 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431179 Maratá
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";54;51;105
"De 5 a 9 anos";48;50;98
"De 10 a 14 anos";67;61;128
"De 15 a 19 anos";87;89;176
"De 20 a 24 anos";93;107;200
"De 25 a 29 anos";98;77;175
"De 30 a 34 anos";93;73;166
"De 35 a 39 anos";93;85;178
"De 40 a 44 anos";100;89;189
"De 45 a 49 anos";106;89;195
"De 50 a 54 anos";126;104;230
"De 55 a 59 anos";106;93;199
"De 60 a 64 anos";79;88;167
"De 65 a 69 anos";66;81;147
"De 70 a 74 anos";57;62;119
"De 75 a 79 anos";36;47;83
"De 80 anos ou mais";37;76;113
"Total";1346;1322;2668
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

