 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 521130 Itarumã
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";288;295;583
"De 5 a 9 anos";263;287;550
"De 10 a 14 anos";318;259;577
"De 15 a 19 anos";263;267;530
"De 20 a 24 anos";252;261;513
"De 25 a 29 anos";261;254;515
"De 30 a 34 anos";248;224;472
"De 35 a 39 anos";226;189;415
"De 40 a 44 anos";158;140;298
"De 45 a 49 anos";149;134;283
"De 50 a 54 anos";147;108;255
"De 55 a 59 anos";119;76;195
"De 60 a 64 anos";86;52;138
"De 65 a 69 anos";71;39;110
"De 70 a 74 anos";41;36;77
"De 75 a 79 anos";37;20;57
"De 80 anos ou mais";19;9;28
"Total";2946;2650;5596
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

