 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291130 Gentio do Ouro
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";404;386;790
"De 5 a 9 anos";414;388;802
"De 10 a 14 anos";446;432;878
"De 15 a 19 anos";473;481;954
"De 20 a 24 anos";486;459;945
"De 25 a 29 anos";445;433;878
"De 30 a 34 anos";429;433;862
"De 35 a 39 anos";420;384;804
"De 40 a 44 anos";370;308;678
"De 45 a 49 anos";345;296;641
"De 50 a 54 anos";340;290;630
"De 55 a 59 anos";307;264;571
"De 60 a 64 anos";245;204;449
"De 65 a 69 anos";190;187;377
"De 70 a 74 anos";162;168;330
"De 75 a 79 anos";125;136;261
"De 80 anos ou mais";137;190;327
"Total";5738;5439;11177
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

