 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430640 Dois Irmãos
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";949;906;1855
"De 5 a 9 anos";945;892;1837
"De 10 a 14 anos";1002;925;1927
"De 15 a 19 anos";1260;1251;2511
"De 20 a 24 anos";1310;1265;2575
"De 25 a 29 anos";1223;1260;2483
"De 30 a 34 anos";1325;1420;2745
"De 35 a 39 anos";1521;1526;3047
"De 40 a 44 anos";1293;1334;2627
"De 45 a 49 anos";1181;1220;2401
"De 50 a 54 anos";1178;1207;2385
"De 55 a 59 anos";1039;1140;2179
"De 60 a 64 anos";771;866;1637
"De 65 a 69 anos";510;620;1130
"De 70 a 74 anos";322;446;768
"De 75 a 79 anos";179;296;475
"De 80 anos ou mais";159;378;537
"Total";16167;16952;33119
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

