 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 314875 Pedra Bonita
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";320;309;629
"De 5 a 9 anos";395;349;744
"De 10 a 14 anos";334;342;676
"De 15 a 19 anos";333;333;666
"De 20 a 24 anos";335;319;654
"De 25 a 29 anos";308;317;625
"De 30 a 34 anos";282;234;516
"De 35 a 39 anos";225;199;424
"De 40 a 44 anos";201;184;385
"De 45 a 49 anos";172;158;330
"De 50 a 54 anos";159;134;293
"De 55 a 59 anos";118;105;223
"De 60 a 64 anos";90;77;167
"De 65 a 69 anos";66;55;121
"De 70 a 74 anos";57;48;105
"De 75 a 79 anos";33;29;62
"De 80 anos ou mais";39;36;75
"Total";3467;3228;6695
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

