 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 251170 Pilõezinhos
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";243;232;475
"De 5 a 9 anos";280;269;549
"De 10 a 14 anos";286;300;586
"De 15 a 19 anos";285;286;571
"De 20 a 24 anos";278;269;547
"De 25 a 29 anos";216;199;415
"De 30 a 34 anos";157;172;329
"De 35 a 39 anos";143;144;287
"De 40 a 44 anos";136;135;271
"De 45 a 49 anos";125;131;256
"De 50 a 54 anos";109;121;230
"De 55 a 59 anos";97;105;202
"De 60 a 64 anos";76;89;165
"De 65 a 69 anos";56;75;131
"De 70 a 74 anos";50;70;120
"De 75 a 79 anos";30;50;80
"De 80 anos ou mais";55;66;121
"Total";2622;2713;5335
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

