 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 170230 Arapoema
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";270;259;529
"De 5 a 9 anos";291;239;530
"De 10 a 14 anos";290;260;550
"De 15 a 19 anos";313;325;638
"De 20 a 24 anos";315;324;639
"De 25 a 29 anos";271;260;531
"De 30 a 34 anos";246;241;487
"De 35 a 39 anos";246;257;503
"De 40 a 44 anos";225;226;451
"De 45 a 49 anos";201;205;406
"De 50 a 54 anos";171;175;346
"De 55 a 59 anos";136;142;278
"De 60 a 64 anos";130;129;259
"De 65 a 69 anos";102;106;208
"De 70 a 74 anos";73;69;142
"De 75 a 79 anos";51;46;97
"De 80 anos ou mais";45;58;103
"Total";3376;3321;6697
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

