 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315840 Santana de Cataguases
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";141;113;254
"De 5 a 9 anos";139;148;287
"De 10 a 14 anos";152;142;294
"De 15 a 19 anos";180;156;336
"De 20 a 24 anos";129;129;258
"De 25 a 29 anos";121;120;241
"De 30 a 34 anos";128;130;258
"De 35 a 39 anos";122;119;241
"De 40 a 44 anos";127;131;258
"De 45 a 49 anos";123;100;223
"De 50 a 54 anos";100;80;180
"De 55 a 59 anos";78;83;161
"De 60 a 64 anos";71;70;141
"De 65 a 69 anos";64;55;119
"De 70 a 74 anos";52;50;102
"De 75 a 79 anos";41;36;77
"De 80 anos ou mais";21;27;48
"Total";1789;1689;3478
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

