 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351120 Catiguá
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";254;252;506
"De 5 a 9 anos";267;273;540
"De 10 a 14 anos";267;263;530
"De 15 a 19 anos";315;274;589
"De 20 a 24 anos";336;314;650
"De 25 a 29 anos";331;299;630
"De 30 a 34 anos";300;277;577
"De 35 a 39 anos";285;282;567
"De 40 a 44 anos";271;257;528
"De 45 a 49 anos";241;229;470
"De 50 a 54 anos";215;204;419
"De 55 a 59 anos";165;140;305
"De 60 a 64 anos";121;114;235
"De 65 a 69 anos";90;92;182
"De 70 a 74 anos";76;86;162
"De 75 a 79 anos";56;68;124
"De 80 anos ou mais";51;59;110
"Total";3641;3483;7124
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

