 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240760 Messias Targino
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";183;187;370
"De 5 a 9 anos";220;184;404
"De 10 a 14 anos";215;200;415
"De 15 a 19 anos";201;187;388
"De 20 a 24 anos";195;181;376
"De 25 a 29 anos";186;172;358
"De 30 a 34 anos";158;156;314
"De 35 a 39 anos";147;157;304
"De 40 a 44 anos";130;148;278
"De 45 a 49 anos";109;115;224
"De 50 a 54 anos";84;81;165
"De 55 a 59 anos";71;76;147
"De 60 a 64 anos";70;74;144
"De 65 a 69 anos";47;51;98
"De 70 a 74 anos";37;43;80
"De 75 a 79 anos";28;29;57
"De 80 anos ou mais";42;33;75
"Total";2123;2074;4197
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

