 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350930 Cajobi
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";318;285;603
"De 5 a 9 anos";370;340;710
"De 10 a 14 anos";388;352;740
"De 15 a 19 anos";453;409;862
"De 20 a 24 anos";521;413;934
"De 25 a 29 anos";498;388;886
"De 30 a 34 anos";372;351;723
"De 35 a 39 anos";343;355;698
"De 40 a 44 anos";337;362;699
"De 45 a 49 anos";357;332;689
"De 50 a 54 anos";283;285;568
"De 55 a 59 anos";260;227;487
"De 60 a 64 anos";194;209;403
"De 65 a 69 anos";148;171;319
"De 70 a 74 anos";133;136;269
"De 75 a 79 anos";86;102;188
"De 80 anos ou mais";69;101;170
"Total";5130;4818;9948
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

