 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290515 Caetanos
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";511;488;999
"De 5 a 9 anos";583;529;1112
"De 10 a 14 anos";663;644;1307
"De 15 a 19 anos";679;570;1249
"De 20 a 24 anos";676;671;1347
"De 25 a 29 anos";645;641;1286
"De 30 a 34 anos";726;645;1371
"De 35 a 39 anos";635;526;1161
"De 40 a 44 anos";476;485;961
"De 45 a 49 anos";499;433;932
"De 50 a 54 anos";366;344;710
"De 55 a 59 anos";357;385;742
"De 60 a 64 anos";292;290;582
"De 65 a 69 anos";272;256;528
"De 70 a 74 anos";220;216;436
"De 75 a 79 anos";135;149;284
"De 80 anos ou mais";173;194;367
"Total";7908;7466;15374
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

