 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290310 Barra do Rocha
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";280;253;533
"De 5 a 9 anos";303;241;544
"De 10 a 14 anos";297;247;544
"De 15 a 19 anos";298;274;572
"De 20 a 24 anos";282;269;551
"De 25 a 29 anos";300;263;563
"De 30 a 34 anos";266;229;495
"De 35 a 39 anos";196;204;400
"De 40 a 44 anos";175;180;355
"De 45 a 49 anos";171;157;328
"De 50 a 54 anos";164;138;302
"De 55 a 59 anos";144;117;261
"De 60 a 64 anos";113;98;211
"De 65 a 69 anos";87;84;171
"De 70 a 74 anos";72;69;141
"De 75 a 79 anos";47;38;85
"De 80 anos ou mais";49;50;99
"Total";3244;2911;6155
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

