 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 241390 Taipu
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";603;552;1155
"De 5 a 9 anos";628;602;1230
"De 10 a 14 anos";742;636;1378
"De 15 a 19 anos";674;591;1265
"De 20 a 24 anos";655;558;1213
"De 25 a 29 anos";536;482;1018
"De 30 a 34 anos";408;393;801
"De 35 a 39 anos";358;354;712
"De 40 a 44 anos";342;331;673
"De 45 a 49 anos";267;271;538
"De 50 a 54 anos";222;211;433
"De 55 a 59 anos";174;192;366
"De 60 a 64 anos";204;206;410
"De 65 a 69 anos";129;158;287
"De 70 a 74 anos";100;112;212
"De 75 a 79 anos";82;79;161
"De 80 anos ou mais";112;118;230
"Total";6236;5846;12082
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

