 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315660 Rubim
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";336;319;655
"De 5 a 9 anos";336;303;639
"De 10 a 14 anos";336;296;632
"De 15 a 19 anos";358;330;688
"De 20 a 24 anos";362;333;695
"De 25 a 29 anos";422;414;836
"De 30 a 34 anos";396;361;757
"De 35 a 39 anos";344;335;679
"De 40 a 44 anos";373;305;678
"De 45 a 49 anos";355;317;672
"De 50 a 54 anos";350;324;674
"De 55 a 59 anos";296;271;567
"De 60 a 64 anos";240;256;496
"De 65 a 69 anos";229;223;452
"De 70 a 74 anos";194;173;367
"De 75 a 79 anos";150;169;319
"De 80 anos ou mais";215;220;435
"Total";5292;4949;10241
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

