 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150110 Bagre
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1461;1417;2878
"De 5 a 9 anos";1289;1296;2585
"De 10 a 14 anos";1121;1047;2168
"De 15 a 19 anos";895;831;1726
"De 20 a 24 anos";712;647;1359
"De 25 a 29 anos";537;500;1037
"De 30 a 34 anos";398;345;743
"De 35 a 39 anos";312;269;581
"De 40 a 44 anos";256;208;464
"De 45 a 49 anos";217;170;387
"De 50 a 54 anos";184;133;317
"De 55 a 59 anos";137;114;251
"De 60 a 64 anos";101;87;188
"De 65 a 69 anos";86;74;160
"De 70 a 74 anos";64;54;118
"De 75 a 79 anos";46;40;86
"De 80 anos ou mais";75;69;144
"Total";7891;7301;15192
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

