 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430673 Doutor Maurício Cardoso
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";94;90;184
"De 5 a 9 anos";96;94;190
"De 10 a 14 anos";117;106;223
"De 15 a 19 anos";139;123;262
"De 20 a 24 anos";169;142;311
"De 25 a 29 anos";146;134;280
"De 30 a 34 anos";129;128;257
"De 35 a 39 anos";135;128;263
"De 40 a 44 anos";142;154;296
"De 45 a 49 anos";172;178;350
"De 50 a 54 anos";219;207;426
"De 55 a 59 anos";207;192;399
"De 60 a 64 anos";186;172;358
"De 65 a 69 anos";145;159;304
"De 70 a 74 anos";102;132;234
"De 75 a 79 anos";80;101;181
"De 80 anos ou mais";83;131;214
"Total";2361;2371;4732
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

