 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313440 Iturama
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1220;1165;2385
"De 5 a 9 anos";1210;1165;2375
"De 10 a 14 anos";1331;1338;2669
"De 15 a 19 anos";1579;1575;3154
"De 20 a 24 anos";1738;1633;3371
"De 25 a 29 anos";1707;1604;3311
"De 30 a 34 anos";1770;1588;3358
"De 35 a 39 anos";1653;1528;3181
"De 40 a 44 anos";1416;1464;2880
"De 45 a 49 anos";1309;1332;2641
"De 50 a 54 anos";1224;1210;2434
"De 55 a 59 anos";997;1022;2019
"De 60 a 64 anos";786;804;1590
"De 65 a 69 anos";613;627;1240
"De 70 a 74 anos";443;436;879
"De 75 a 79 anos";306;297;603
"De 80 anos ou mais";361;371;732
"Total";19663;19159;38822
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

