 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 171330 Miranorte
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";473;452;925
"De 5 a 9 anos";479;463;942
"De 10 a 14 anos";502;475;977
"De 15 a 19 anos";555;511;1066
"De 20 a 24 anos";566;569;1135
"De 25 a 29 anos";497;540;1037
"De 30 a 34 anos";502;483;985
"De 35 a 39 anos";524;498;1022
"De 40 a 44 anos";524;502;1026
"De 45 a 49 anos";432;454;886
"De 50 a 54 anos";391;367;758
"De 55 a 59 anos";336;319;655
"De 60 a 64 anos";302;301;603
"De 65 a 69 anos";226;259;485
"De 70 a 74 anos";186;203;389
"De 75 a 79 anos";138;126;264
"De 80 anos ou mais";160;178;338
"Total";6793;6700;13493
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

