 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310990 Caetanópolis
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";323;301;624
"De 5 a 9 anos";325;333;658
"De 10 a 14 anos";415;390;805
"De 15 a 19 anos";499;431;930
"De 20 a 24 anos";484;444;928
"De 25 a 29 anos";442;443;885
"De 30 a 34 anos";384;398;782
"De 35 a 39 anos";356;354;710
"De 40 a 44 anos";398;373;771
"De 45 a 49 anos";414;395;809
"De 50 a 54 anos";379;372;751
"De 55 a 59 anos";303;300;603
"De 60 a 64 anos";228;232;460
"De 65 a 69 anos";153;173;326
"De 70 a 74 anos";115;136;251
"De 75 a 79 anos";78;111;189
"De 80 anos ou mais";71;132;203
"Total";5367;5318;10685
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

