 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 292040 Manoel Vitorino
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";779;772;1551
"De 5 a 9 anos";839;867;1706
"De 10 a 14 anos";875;835;1710
"De 15 a 19 anos";911;893;1804
"De 20 a 24 anos";830;769;1599
"De 25 a 29 anos";641;575;1216
"De 30 a 34 anos";516;510;1026
"De 35 a 39 anos";452;434;886
"De 40 a 44 anos";392;351;743
"De 45 a 49 anos";375;357;732
"De 50 a 54 anos";298;310;608
"De 55 a 59 anos";276;291;567
"De 60 a 64 anos";248;246;494
"De 65 a 69 anos";195;204;399
"De 70 a 74 anos";147;141;288
"De 75 a 79 anos";112;102;214
"De 80 anos ou mais";155;151;306
"Total";8041;7808;15849
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

