 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 311080 Campanário
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";160;156;316
"De 5 a 9 anos";193;207;400
"De 10 a 14 anos";178;203;381
"De 15 a 19 anos";188;176;364
"De 20 a 24 anos";165;151;316
"De 25 a 29 anos";131;140;271
"De 30 a 34 anos";131;132;263
"De 35 a 39 anos";120;112;232
"De 40 a 44 anos";103;100;203
"De 45 a 49 anos";82;85;167
"De 50 a 54 anos";63;74;137
"De 55 a 59 anos";58;64;122
"De 60 a 64 anos";53;57;110
"De 65 a 69 anos";46;50;96
"De 70 a 74 anos";34;36;70
"De 75 a 79 anos";26;26;52
"De 80 anos ou mais";25;26;51
"Total";1756;1795;3551
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

