 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 260840 Jurema
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";747;720;1467
"De 5 a 9 anos";837;895;1732
"De 10 a 14 anos";775;758;1533
"De 15 a 19 anos";704;717;1421
"De 20 a 24 anos";692;639;1331
"De 25 a 29 anos";534;526;1060
"De 30 a 34 anos";436;427;863
"De 35 a 39 anos";410;377;787
"De 40 a 44 anos";321;358;679
"De 45 a 49 anos";325;326;651
"De 50 a 54 anos";265;308;573
"De 55 a 59 anos";249;296;545
"De 60 a 64 anos";234;270;504
"De 65 a 69 anos";202;270;472
"De 70 a 74 anos";170;195;365
"De 75 a 79 anos";120;139;259
"De 80 anos ou mais";158;184;342
"Total";7179;7405;14584
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

