 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420410 Caxambu do Sul
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";180;169;349
"De 5 a 9 anos";227;204;431
"De 10 a 14 anos";231;226;457
"De 15 a 19 anos";230;240;470
"De 20 a 24 anos";212;207;419
"De 25 a 29 anos";156;158;314
"De 30 a 34 anos";157;174;331
"De 35 a 39 anos";201;187;388
"De 40 a 44 anos";179;178;357
"De 45 a 49 anos";179;165;344
"De 50 a 54 anos";163;144;307
"De 55 a 59 anos";124;128;252
"De 60 a 64 anos";103;92;195
"De 65 a 69 anos";78;72;150
"De 70 a 74 anos";53;53;106
"De 75 a 79 anos";30;41;71
"De 80 anos ou mais";31;46;77
"Total";2534;2484;5018
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

