 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 292050 Maracás
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";848;839;1687
"De 5 a 9 anos";1044;976;2020
"De 10 a 14 anos";1124;1127;2251
"De 15 a 19 anos";1168;1177;2345
"De 20 a 24 anos";1029;1043;2072
"De 25 a 29 anos";976;1006;1982
"De 30 a 34 anos";897;895;1792
"De 35 a 39 anos";720;758;1478
"De 40 a 44 anos";689;724;1413
"De 45 a 49 anos";712;711;1423
"De 50 a 54 anos";646;638;1284
"De 55 a 59 anos";524;522;1046
"De 60 a 64 anos";432;452;884
"De 65 a 69 anos";360;385;745
"De 70 a 74 anos";283;310;593
"De 75 a 79 anos";199;216;415
"De 80 anos ou mais";251;368;619
"Total";11902;12147;24049
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

