 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 314160 Mercês
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";305;291;596
"De 5 a 9 anos";304;289;593
"De 10 a 14 anos";304;303;607
"De 15 a 19 anos";334;370;704
"De 20 a 24 anos";379;406;785
"De 25 a 29 anos";401;438;839
"De 30 a 34 anos";387;411;798
"De 35 a 39 anos";398;364;762
"De 40 a 44 anos";399;362;761
"De 45 a 49 anos";381;381;762
"De 50 a 54 anos";367;371;738
"De 55 a 59 anos";364;322;686
"De 60 a 64 anos";333;284;617
"De 65 a 69 anos";228;226;454
"De 70 a 74 anos";177;201;378
"De 75 a 79 anos";144;153;297
"De 80 anos ou mais";163;199;362
"Total";5368;5371;10739
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

