 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210370 Cururupu
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1235;1181;2416
"De 5 a 9 anos";1238;1161;2399
"De 10 a 14 anos";1315;1170;2485
"De 15 a 19 anos";1471;1385;2856
"De 20 a 24 anos";1464;1463;2927
"De 25 a 29 anos";1280;1334;2614
"De 30 a 34 anos";1199;1220;2419
"De 35 a 39 anos";1268;1249;2517
"De 40 a 44 anos";1104;1126;2230
"De 45 a 49 anos";986;983;1969
"De 50 a 54 anos";842;882;1724
"De 55 a 59 anos";783;794;1577
"De 60 a 64 anos";598;676;1274
"De 65 a 69 anos";500;546;1046
"De 70 a 74 anos";339;390;729
"De 75 a 79 anos";298;344;642
"De 80 anos ou mais";338;464;802
"Total";16258;16368;32626
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

