 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291955 Luís Eduardo Magalhães
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";3260;3230;6490
"De 5 a 9 anos";3131;2957;6088
"De 10 a 14 anos";2903;2972;5875
"De 15 a 19 anos";2653;2995;5648
"De 20 a 24 anos";3824;3641;7465
"De 25 a 29 anos";3969;3702;7671
"De 30 a 34 anos";3310;2902;6212
"De 35 a 39 anos";2448;2264;4712
"De 40 a 44 anos";1993;1724;3717
"De 45 a 49 anos";1583;1272;2855
"De 50 a 54 anos";1076;786;1862
"De 55 a 59 anos";698;456;1154
"De 60 a 64 anos";375;289;664
"De 65 a 69 anos";231;182;413
"De 70 a 74 anos";115;124;239
"De 75 a 79 anos";75;59;134
"De 80 anos ou mais";54;77;131
"Total";31698;29632;61330
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

