 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 500600 Nova Alvorada do Sul
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";856;816;1672
"De 5 a 9 anos";782;755;1537
"De 10 a 14 anos";778;753;1531
"De 15 a 19 anos";744;819;1563
"De 20 a 24 anos";894;864;1758
"De 25 a 29 anos";872;806;1678
"De 30 a 34 anos";778;738;1516
"De 35 a 39 anos";663;628;1291
"De 40 a 44 anos";608;577;1185
"De 45 a 49 anos";573;502;1075
"De 50 a 54 anos";453;381;834
"De 55 a 59 anos";331;267;598
"De 60 a 64 anos";231;166;397
"De 65 a 69 anos";144;116;260
"De 70 a 74 anos";95;77;172
"De 75 a 79 anos";71;50;121
"De 80 anos ou mais";52;58;110
"Total";8925;8373;17298
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

