 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 261450 Surubim
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2513;2339;4852
"De 5 a 9 anos";2627;2556;5183
"De 10 a 14 anos";2820;2817;5637
"De 15 a 19 anos";2754;2732;5486
"De 20 a 24 anos";2655;2812;5467
"De 25 a 29 anos";2463;2687;5150
"De 30 a 34 anos";2228;2488;4716
"De 35 a 39 anos";1826;2068;3894
"De 40 a 44 anos";1628;1863;3491
"De 45 a 49 anos";1365;1608;2973
"De 50 a 54 anos";1120;1433;2553
"De 55 a 59 anos";1078;1257;2335
"De 60 a 64 anos";929;1202;2131
"De 65 a 69 anos";739;916;1655
"De 70 a 74 anos";632;753;1385
"De 75 a 79 anos";389;550;939
"De 80 anos ou mais";556;732;1288
"Total";28322;30813;59135
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

