 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410785 Flor da Serra do Sul
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";155;147;302
"De 5 a 9 anos";142;144;286
"De 10 a 14 anos";156;145;301
"De 15 a 19 anos";165;170;335
"De 20 a 24 anos";197;206;403
"De 25 a 29 anos";177;180;357
"De 30 a 34 anos";146;156;302
"De 35 a 39 anos";146;157;303
"De 40 a 44 anos";164;156;320
"De 45 a 49 anos";194;172;366
"De 50 a 54 anos";190;162;352
"De 55 a 59 anos";164;124;288
"De 60 a 64 anos";125;106;231
"De 65 a 69 anos";95;88;183
"De 70 a 74 anos";71;65;136
"De 75 a 79 anos";47;54;101
"De 80 anos ou mais";49;52;101
"Total";2383;2284;4667
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

