 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290520 Caetité
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2057;1975;4032
"De 5 a 9 anos";2296;2314;4610
"De 10 a 14 anos";2596;2453;5049
"De 15 a 19 anos";2742;2692;5434
"De 20 a 24 anos";2337;2356;4693
"De 25 a 29 anos";1903;1908;3811
"De 30 a 34 anos";1603;1673;3276
"De 35 a 39 anos";1563;1562;3125
"De 40 a 44 anos";1317;1340;2657
"De 45 a 49 anos";1201;1180;2381
"De 50 a 54 anos";901;1027;1928
"De 55 a 59 anos";829;794;1623
"De 60 a 64 anos";642;710;1352
"De 65 a 69 anos";537;719;1256
"De 70 a 74 anos";407;516;923
"De 75 a 79 anos";311;418;729
"De 80 anos ou mais";388;578;966
"Total";23630;24215;47845
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

