 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 231325 Tarrafas
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";437;423;860
"De 5 a 9 anos";529;519;1048
"De 10 a 14 anos";512;515;1027
"De 15 a 19 anos";476;471;947
"De 20 a 24 anos";404;416;820
"De 25 a 29 anos";329;345;674
"De 30 a 34 anos";299;299;598
"De 35 a 39 anos";292;304;596
"De 40 a 44 anos";262;258;520
"De 45 a 49 anos";217;225;442
"De 50 a 54 anos";184;200;384
"De 55 a 59 anos";168;178;346
"De 60 a 64 anos";147;151;298
"De 65 a 69 anos";144;132;276
"De 70 a 74 anos";90;95;185
"De 75 a 79 anos";67;60;127
"De 80 anos ou mais";79;70;149
"Total";4636;4661;9297
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

