 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354940 São Joaquim da Barra
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1674;1629;3303
"De 5 a 9 anos";1769;1709;3478
"De 10 a 14 anos";1828;1766;3594
"De 15 a 19 anos";1854;1900;3754
"De 20 a 24 anos";2126;2079;4205
"De 25 a 29 anos";2246;2194;4440
"De 30 a 34 anos";1952;1961;3913
"De 35 a 39 anos";1768;1717;3485
"De 40 a 44 anos";1609;1666;3275
"De 45 a 49 anos";1469;1620;3089
"De 50 a 54 anos";1340;1419;2759
"De 55 a 59 anos";1059;1173;2232
"De 60 a 64 anos";845;985;1830
"De 65 a 69 anos";594;719;1313
"De 70 a 74 anos";439;579;1018
"De 75 a 79 anos";312;405;717
"De 80 anos ou mais";259;503;762
"Total";23143;24024;47167
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

