 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 211174 Senador Alexandre Costa
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";613;581;1194
"De 5 a 9 anos";633;600;1233
"De 10 a 14 anos";606;571;1177
"De 15 a 19 anos";538;521;1059
"De 20 a 24 anos";414;395;809
"De 25 a 29 anos";309;297;606
"De 30 a 34 anos";246;264;510
"De 35 a 39 anos";228;238;466
"De 40 a 44 anos";201;208;409
"De 45 a 49 anos";185;201;386
"De 50 a 54 anos";173;187;360
"De 55 a 59 anos";148;148;296
"De 60 a 64 anos";119;130;249
"De 65 a 69 anos";88;117;205
"De 70 a 74 anos";70;83;153
"De 75 a 79 anos";49;54;103
"De 80 anos ou mais";69;71;140
"Total";4689;4666;9355
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

