 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316480 São Sebastião do Rio Preto
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";54;51;105
"De 5 a 9 anos";53;56;109
"De 10 a 14 anos";43;56;99
"De 15 a 19 anos";37;51;88
"De 20 a 24 anos";40;45;85
"De 25 a 29 anos";30;40;70
"De 30 a 34 anos";25;44;69
"De 35 a 39 anos";37;48;85
"De 40 a 44 anos";48;62;110
"De 45 a 49 anos";57;69;126
"De 50 a 54 anos";58;61;119
"De 55 a 59 anos";54;50;104
"De 60 a 64 anos";50;38;88
"De 65 a 69 anos";41;33;74
"De 70 a 74 anos";32;30;62
"De 75 a 79 anos";25;29;54
"De 80 anos ou mais";31;42;73
"Total";715;805;1520
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

