 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250560 Diamante
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";226;230;456
"De 5 a 9 anos";270;270;540
"De 10 a 14 anos";324;309;633
"De 15 a 19 anos";353;323;676
"De 20 a 24 anos";359;295;654
"De 25 a 29 anos";299;278;577
"De 30 a 34 anos";262;255;517
"De 35 a 39 anos";242;218;460
"De 40 a 44 anos";196;206;402
"De 45 a 49 anos";174;190;364
"De 50 a 54 anos";147;161;308
"De 55 a 59 anos";119;151;270
"De 60 a 64 anos";112;129;241
"De 65 a 69 anos";95;104;199
"De 70 a 74 anos";69;76;145
"De 75 a 79 anos";55;52;107
"De 80 anos ou mais";72;71;143
"Total";3374;3318;6692
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

